customer_id,customer_age,account_age_days,total_purchases,avg_order_value,days_since_last_purchase,website_visits,email_open_rate,support_tickets,product_categories_browsed,avg_session_duration_min,loyalty_program,discount_usage,review_count,payment_failures,return_rate,mobile_usage_pct,channel,churned
4451-RWASJ,35,450,5.0,39.0,144,45,65,0,3.75,14.507398995672123,1,4,2.0,0,7.0,75,mobile,0
6646-VRFOL,65,1590,18.0,207.7,68,159,65,0,10.0,29.489119951862097,0,0,9.0,3,0.0,75,app,1
3460-TJBWI,35,720,8.0,48.4,126,72,35,0,6.0,16.40289744861717,1,0,4.0,0,5.2,75,mobile,0
5917-HBSDW,35,1110,12.0,38.7,100,111,35,0,9.25,25.780203129593087,0,0,6.0,2,2.5999999999999996,75,mobile,0
5685-IIXLY,35,150,2.0,167.2,164,15,65,1,1.25,18.43331208460046,0,0,1.0,0,9.0,75,app,1
5671-UUNXD,65,1500,17.0,201.3,74,150,65,0,10.0,22.400903625614614,1,1,8.0,0,0.0,75,app,0
0956-ACVZC,35,1620,18.0,188.2,66,162,65,0,10.0,15.149136454903633,1,3,9.0,0,0.0,75,app,0
2325-NBPZG,35,90,1.0,149.1,168,9,65,2,1.0,21.86613416281678,0,0,0.0,1,9.4,75,app,0
4250-ZBWLV,35,2040,23.0,216.9,38,200,35,0,10.0,7.903914061282289,1,1,10.0,1,0.0,75,app,1
4482-FTFFX,35,150,2.0,112.3,164,15,35,1,1.25,19.43246554873064,0,0,1.0,0,9.0,75,web,0
8859-DZTGQ,35,990,11.0,40.7,108,99,35,0,8.25,15.546132989055156,1,4,6.0,0,3.4000000000000004,75,mobile,0
0440-MOGPM,35,1230,14.0,161.1,92,123,65,0,10.0,17.117218105424776,1,1,7.0,2,1.8000000000000007,75,web,0
0020-JDNXP,35,1020,11.0,122.5,106,102,35,0,8.5,12.211098195757573,1,2,6.0,0,3.2,25,web,0
3752-CQSJI,35,390,4.0,40.9,148,39,65,0,3.25,22.70297826545104,0,0,2.0,0,7.4,75,mobile,0
5025-GOOKI,35,600,7.0,37.8,134,60,65,0,5.0,27.42213551704111,0,0,3.0,0,6.0,75,mobile,0
4698-KVLLG,65,1530,17.0,39.2,72,153,35,0,10.0,16.146696239242583,1,4,8.0,0,0.0,75,mobile,0
5095-AESKG,35,90,1.0,183.0,168,9,65,0,1.0,19.678164516271302,0,0,0.0,0,9.4,75,app,1
2887-JPYLU,35,1230,14.0,90.4,92,123,35,0,10.0,16.37458400362505,0,0,7.0,0,1.8000000000000007,75,web,0
4770-QAZXN,35,390,4.0,38.9,148,39,35,0,3.25,16.59935078268657,0,0,2.0,0,7.4,75,mobile,0
4896-CPRPF,35,1050,12.0,50.9,104,105,35,0,8.75,10.48337497778054,1,1,6.0,0,3.0,75,mobile,0
1871-MOWRM,35,360,4.0,161.7,150,36,35,2,3.0,9.481472185751496,0,0,2.0,0,7.6,75,app,1
9714-EDSUC,35,120,1.0,189.8,166,12,65,0,1.0,27.61290806592092,0,0,1.0,0,9.2,75,app,0
2027-OAQQC,35,1290,14.0,98.1,88,129,65,0,10.0,10.165579648542044,0,0,7.0,0,1.4000000000000004,25,web,1
0282-NVSJS,65,360,4.0,58.6,150,36,65,3,3.0,20.93283723753033,0,0,2.0,0,7.6,25,web,0
9090-SGQXL,65,2040,23.0,210.6,38,200,65,0,10.0,23.90831409981374,0,0,10.0,0,0.0,75,app,1
6595-YGXIT,65,750,8.0,177.9,124,75,65,0,6.25,20.35850635058254,0,0,4.0,0,5.0,75,app,1
7353-YOWFP,35,210,2.0,40.5,160,21,35,2,1.75,17.587426123656414,1,2,1.0,0,8.6,75,mobile,0
9835-ZIITK,65,1980,22.0,221.7,42,198,65,0,10.0,28.034539239417832,1,0,10.0,2,0.0,75,app,1
8008-ESFLK,35,1590,18.0,221.0,68,159,35,0,10.0,13.416593167172056,1,2,9.0,1,0.0,75,app,0
7537-CBQUZ,65,1890,21.0,218.8,48,189,65,0,10.0,12.838521694324896,0,0,10.0,0,0.0,75,app,0
1555-DJEQW,35,2100,23.0,228.4,34,200,65,0,10.0,18.486832999914725,1,2,10.0,0,0.0,75,app,1
5649-TJHOV,65,810,9.0,73.0,120,81,35,0,6.75,19.353710906743952,0,0,4.0,0,4.6,25,web,1
0519-XUZJU,35,30,0.0,141.5,172,3,35,4,1.0,29.122069494468874,0,0,0.0,0,9.8,75,app,1
3363-EWLGO,35,150,2.0,39.9,164,15,35,1,1.25,16.983141496339623,0,0,1.0,0,9.0,75,mobile,0
4750-UKWJK,65,1110,12.0,39.2,100,111,35,0,9.25,35.427621606882525,1,1,6.0,0,2.5999999999999996,75,mobile,0
6338-AVWCY,35,90,1.0,80.3,168,9,65,0,1.0,29.8288787073161,0,0,0.0,0,9.4,25,web,1
1689-YQBYY,35,360,4.0,153.2,150,36,65,0,3.0,20.998314708208436,0,0,2.0,0,7.6,75,app,0
4487-ZYJZK,35,1140,13.0,39.2,98,114,35,0,9.5,28.35863990884845,1,0,6.0,0,2.4000000000000004,75,mobile,0
2959-FENLU,35,270,3.0,170.6,156,27,65,4,2.25,28.75270862726303,0,0,2.0,0,8.2,75,app,0
0708-LGSMF,35,390,4.0,131.7,148,39,65,0,3.25,11.455160821853097,0,0,2.0,0,7.4,75,web,0
9253-QXKBE,65,870,10.0,188.9,116,87,65,0,7.25,24.63160649473208,0,0,5.0,0,4.2,75,app,1
7634-HLQJR,35,1410,16.0,40.1,80,141,35,0,10.0,20.216240625852393,1,1,8.0,0,0.5999999999999996,75,mobile,0
0487-RPVUM,35,1830,20.0,198.8,52,183,35,0,10.0,13.783681678658313,0,0,10.0,0,0.0,75,app,0
4079-ULGFR,35,480,5.0,40.0,142,48,35,0,4.0,18.318778606902193,0,0,3.0,0,6.8,75,mobile,0
2516-XSJKX,35,1230,14.0,156.9,92,123,35,0,10.0,29.462448905100025,1,5,7.0,2,1.8000000000000007,75,web,0
0057-QBUQH,35,1290,14.0,50.2,88,129,65,0,10.0,24.244453784824238,1,4,7.0,1,1.4000000000000004,75,mobile,0
9445-SZLCH,35,1080,12.0,194.7,102,108,65,0,9.0,15.68307999190783,0,0,6.0,0,2.8,75,app,1
6599-SFQVE,35,180,2.0,110.0,162,18,65,0,1.5,31.7883232327047,0,0,1.0,2,8.8,75,web,0
8331-ZXFOE,35,1740,19.0,142.2,58,174,65,0,10.0,31.94038927932079,1,5,10.0,0,0.0,75,web,0
4003-FUSHP,35,570,6.0,123.1,136,57,65,0,4.75,23.514573051884998,0,0,3.0,0,6.2,75,web,0
0356-ERHVT,35,330,4.0,91.8,152,33,65,5,2.75,24.216285960677332,0,0,2.0,0,7.8,75,web,0
7325-ENZFI,35,1170,13.0,80.6,96,117,65,0,9.75,30.304573376038476,1,1,6.0,0,2.2,25,web,0
4884-ZTHVF,65,240,3.0,174.2,158,24,65,0,2.0,23.424039545899475,0,0,1.0,1,8.4,75,app,0
3920-HIHMQ,35,780,9.0,99.0,122,78,65,0,6.5,15.774274757348925,0,0,4.0,0,4.8,75,web,0
3055-OYMSE,65,1590,18.0,147.6,68,159,65,0,10.0,14.323599376446671,0,0,9.0,0,0.0,75,app,0
0613-WUXUM,35,2100,23.0,38.4,34,200,65,0,10.0,10.630976566647288,1,1,10.0,0,0.0,75,mobile,0
7568-PODML,35,30,0.0,90.6,172,3,65,3,1.0,24.570413595135,0,0,0.0,0,9.8,25,web,1
4458-KVRBJ,35,1770,20.0,50.0,56,177,35,0,10.0,19.880245093407687,1,1,10.0,0,0.0,75,mobile,0
5349-IECLD,35,60,1.0,189.9,170,6,35,2,1.0,14.609095721286266,0,0,0.0,2,9.6,75,app,1
1397-XKKWR,35,210,2.0,70.6,160,21,35,1,1.75,7.83956120517509,1,3,1.0,0,8.6,25,web,0
3945-GFWQL,35,360,4.0,89.1,150,36,65,1,3.0,11.219510601841238,0,0,2.0,0,7.6,75,web,1
8097-OMULG,35,1770,20.0,153.5,56,177,35,0,10.0,24.98764863449684,1,2,10.0,0,0.0,75,web,0
6013-BHCAW,35,1830,20.0,162.0,52,183,65,0,10.0,14.1632081612612,1,1,10.0,0,0.0,75,web,0
0401-WDBXM,35,2160,24.0,211.1,30,200,65,0,10.0,13.85456805676734,1,0,10.0,0,0.0,75,app,0
3387-PLKUI,35,390,4.0,37.6,148,39,35,0,3.25,15.705195795887242,0,0,2.0,0,7.4,75,mobile,0
6096-EGVTU,35,1920,21.0,49.8,46,192,35,0,10.0,21.05967768737461,1,3,10.0,0,0.0,75,mobile,0
3797-VTIDR,35,30,0.0,46.9,172,3,65,1,1.0,19.810307813552107,0,0,0.0,0,9.8,25,web,1
5081-NWSUP,35,300,3.0,129.8,154,30,35,2,2.5,20.84485484795572,1,2,2.0,0,8.0,75,web,0
2580-ATZSQ,35,1950,22.0,122.7,44,195,35,0,10.0,13.661608407588993,1,1,10.0,0,0.0,75,web,0
8085-MSNLK,35,1860,21.0,227.9,50,186,35,0,10.0,21.62473527628775,1,2,10.0,0,0.0,75,app,0
9691-HKOVS,35,1650,18.0,180.3,64,165,65,0,10.0,26.990821334634724,1,2,9.0,2,0.0,75,web,0
9881-VCZEP,35,750,8.0,108.2,124,75,35,0,6.25,7.024286001747555,0,0,4.0,2,5.0,75,web,0
9526-BIHHD,35,30,0.0,59.4,172,3,35,3,1.0,17.2849812823179,0,0,0.0,0,9.8,25,web,1
8757-TFHHJ,35,30,0.0,99.6,172,3,65,2,1.0,16.16651406815419,0,0,0.0,0,9.8,75,web,0
4523-WXCEF,35,1770,20.0,202.2,56,177,35,0,10.0,17.447294171486654,0,0,10.0,1,0.0,75,app,1
1468-DEFNC,65,1920,21.0,48.8,46,192,65,0,10.0,13.820249261090597,1,3,10.0,0,0.0,75,mobile,0
5119-KEPFY,35,1080,12.0,190.0,102,108,65,0,9.0,18.799851203960948,0,0,6.0,0,2.8,75,app,0
8364-TRMMK,35,90,1.0,101.3,168,9,65,3,1.0,15.685418413469982,0,0,0.0,0,9.4,75,web,1
0916-KNFAJ,35,1830,20.0,139.8,52,183,65,0,10.0,12.467289901945577,1,3,10.0,0,0.0,75,web,0
8319-QBEHW,35,780,9.0,79.9,122,78,65,0,6.5,22.27360807079116,1,1,4.0,0,4.8,25,web,0
3063-QFSZL,35,30,0.0,110.8,172,3,65,3,1.0,28.211949958469994,0,0,0.0,3,9.8,75,web,1
8775-LHDJH,65,30,0.0,181.2,172,3,65,1,1.0,18.95909169203609,0,0,0.0,1,9.8,75,app,1
9625-QNLUX,35,2040,23.0,206.5,38,200,65,0,10.0,24.635609538269236,1,2,10.0,0,0.0,75,app,0
3097-NQYSN,65,60,1.0,173.7,170,6,65,2,1.0,23.969657663252622,0,0,0.0,0,9.6,75,app,1
4024-CSNBY,35,2160,24.0,188.5,30,200,65,0,10.0,30.78301837057728,1,2,10.0,0,0.0,75,app,0
7110-BDTWG,35,2130,24.0,94.1,32,200,65,0,10.0,23.811126733254042,1,2,10.0,2,0.0,25,web,0
7493-GVFIO,35,1710,19.0,41.1,60,171,35,0,10.0,19.785064981019758,1,3,10.0,0,0.0,75,mobile,0
0690-SRQID,35,120,1.0,39.3,166,12,65,2,1.0,17.33816979621083,0,0,1.0,0,9.2,75,mobile,0
9605-WGJVW,65,30,0.0,140.4,172,3,65,2,1.0,15.07592826831322,0,0,0.0,1,9.8,75,app,0
9114-DPSIA,35,2160,24.0,162.0,30,200,35,0,10.0,19.21140182641978,1,0,10.0,0,0.0,75,web,0
4700-UBQMV,35,630,7.0,151.8,132,63,65,0,5.25,25.641250650668308,1,2,4.0,0,5.8,75,web,0
7711-GQBZC,35,2130,24.0,49.4,32,200,35,0,10.0,28.946452820481976,1,6,10.0,0,0.0,75,mobile,0
3565-UNOCC,65,870,10.0,198.1,116,87,65,0,7.25,15.192995562214303,0,0,5.0,0,4.2,75,app,1
4627-MIHJH,65,2070,23.0,220.5,36,200,35,0,10.0,16.06483904500228,1,1,10.0,0,0.0,75,app,0
9795-NREXC,35,1920,21.0,170.0,46,192,65,0,10.0,27.3445886276581,1,1,10.0,0,0.0,75,web,0
8573-CGOCC,35,480,5.0,39.5,142,48,35,0,4.0,31.336735725919954,0,0,3.0,0,6.8,75,mobile,0
7356-AYNJP,35,120,1.0,47.8,166,12,35,4,1.0,9.906640088034099,1,3,1.0,2,9.2,75,mobile,0
9249-FXSCK,35,1560,17.0,222.5,70,156,65,0,10.0,19.15582268555206,1,0,9.0,0,0.0,75,app,1
5493-SDRDQ,35,60,1.0,110.2,170,6,65,1,1.0,23.75758239067051,0,0,0.0,0,9.6,75,web,1
6286-SUUWT,35,30,0.0,39.9,172,3,35,0,1.0,22.97477861590356,0,0,0.0,0,9.8,75,mobile,0
4819-HJPIW,35,540,6.0,50.3,138,54,35,0,4.5,10.798310571271692,0,0,3.0,0,6.4,25,web,0
8654-DHAOW,35,60,1.0,108.3,170,6,35,1,1.0,19.17395035523439,0,0,0.0,0,9.6,75,web,0
5438-QMDDL,35,570,6.0,119.6,136,57,65,0,4.75,17.21066043229068,0,0,3.0,0,6.2,75,web,0
9812-GHVRI,35,1200,13.0,167.7,94,120,35,0,10.0,12.020345441677057,0,0,7.0,0,2.0,75,app,0
5553-AOINX,65,1980,22.0,209.8,42,198,65,0,10.0,24.260685680870427,1,2,10.0,0,0.0,75,app,0
1228-ZLNBX,35,630,7.0,150.6,132,63,35,0,5.25,28.59857027230599,0,0,4.0,0,5.8,75,app,0
4226-KKDON,35,240,3.0,133.3,158,24,65,2,2.0,19.727166290121975,0,0,1.0,0,8.4,75,web,0
3831-YCPUO,35,2160,24.0,219.0,30,200,65,0,10.0,17.330890673045932,1,2,10.0,0,0.0,75,app,0
7445-WMRBW,35,1440,16.0,147.7,78,144,65,0,10.0,20.081372946908672,1,4,8.0,0,0.40000000000000036,75,web,0
3308-DGHKL,35,2070,23.0,38.6,36,200,65,0,10.0,24.817406231688285,1,2,10.0,0,0.0,75,mobile,0
9924-JPRMC,35,2160,24.0,236.4,30,200,65,0,10.0,9.246929951796853,1,0,10.0,2,0.0,75,app,0
0080-EMYVY,35,420,5.0,102.9,146,42,35,0,3.5,29.3276734003293,1,2,2.0,0,7.2,75,web,0
6218-KNUBD,35,180,2.0,118.9,162,18,35,0,1.5,15.533299436498599,0,0,1.0,1,8.8,75,web,0
7337-CINUD,35,240,3.0,39.0,158,24,35,1,2.0,21.274189412164574,1,2,1.0,0,8.4,75,mobile,0
7609-NRNCA,35,510,6.0,39.1,140,51,35,0,4.25,19.675746919004826,1,2,3.0,0,6.6,75,mobile,0
0623-EJQEG,35,1950,22.0,187.1,44,195,35,0,10.0,15.826381949748281,1,1,10.0,0,0.0,75,app,0
7153-CHRBV,35,1710,19.0,118.6,60,171,65,0,10.0,32.734866291526096,1,4,10.0,0,0.0,75,web,0
0871-URUWO,35,390,4.0,204.5,148,39,65,0,3.25,24.32929270171932,0,0,2.0,0,7.4,75,app,1
9190-MFJLN,65,570,6.0,191.8,136,57,65,0,4.75,27.315505900845636,0,0,3.0,0,6.2,75,app,1
6198-PNNSZ,35,1680,19.0,219.6,62,168,35,0,10.0,13.77135127858893,1,0,9.0,0,0.0,75,app,0
3317-VLGQT,35,420,5.0,156.2,146,42,65,0,3.5,23.42199920071904,0,0,2.0,0,7.2,75,app,0
4132-POCZS,35,1560,17.0,79.8,70,156,65,0,10.0,20.178225190506087,0,0,9.0,1,0.0,25,web,0
5614-DNZCE,35,1740,19.0,129.8,58,174,65,0,10.0,19.143810974766517,1,3,10.0,0,0.0,75,web,0
1095-JUDTC,65,1410,16.0,190.1,80,141,65,0,10.0,35.19181645809732,0,0,8.0,1,0.5999999999999996,75,app,1
3896-RCYYE,35,2010,22.0,106.8,40,200,65,0,10.0,15.39177259793924,0,0,10.0,0,0.0,25,web,0
9638-JIQYA,35,60,1.0,49.8,170,6,65,0,1.0,13.043825747769347,0,0,0.0,0,9.6,25,web,0
3258-SANFR,65,180,2.0,89.4,162,18,35,2,1.5,17.39951658529278,0,0,1.0,0,8.8,75,web,0
3726-TBHQT,35,2130,24.0,228.0,32,200,65,0,10.0,24.753791373069674,1,6,10.0,0,0.0,75,app,0
3190-ITQXP,35,1380,15.0,40.5,82,138,35,0,10.0,43.93955428908609,1,4,8.0,0,0.8000000000000007,75,mobile,0
0870-VEMYL,35,150,2.0,107.7,164,15,35,2,1.25,28.381405708645552,0,0,1.0,0,9.0,75,web,1
4833-QTJNO,65,2010,22.0,167.7,40,200,35,0,10.0,15.949137497703095,0,0,10.0,0,0.0,75,app,0
3039-MJSLN,35,90,1.0,40.4,168,9,35,3,1.0,20.95561759828464,0,0,0.0,0,9.4,75,mobile,0
0178-CIIKR,35,90,1.0,39.9,168,9,35,0,1.0,22.838098982245437,0,0,0.0,0,9.4,75,mobile,0
5385-SUIRI,65,1560,17.0,208.4,70,156,65,0,10.0,19.296654918486293,0,0,9.0,0,0.0,75,app,1
3982-XWFZQ,35,1260,14.0,100.5,90,126,65,0,10.0,19.761051987560407,0,0,7.0,3,1.5999999999999996,75,web,1
5774-QPLTF,35,1500,17.0,40.7,74,150,65,0,10.0,19.165090004320916,1,2,8.0,0,0.0,75,mobile,0
2322-VCZHZ,65,690,8.0,180.0,128,69,65,0,5.75,20.92166429359859,0,0,4.0,3,5.4,75,app,0
5010-IPEAQ,35,2010,22.0,108.4,40,200,35,0,10.0,17.720332184566146,1,5,10.0,0,0.0,25,web,0
4009-ALQFH,35,750,8.0,199.0,124,75,65,0,6.25,25.61682196584573,0,0,4.0,1,5.0,75,app,1
6383-ZTSIW,65,1170,13.0,198.2,96,117,35,0,9.75,19.342720677790933,1,4,6.0,0,2.2,75,app,0
8990-YOZLV,35,2070,23.0,133.8,36,200,65,0,10.0,17.1525315576707,1,2,10.0,0,0.0,75,web,0
3069-SSVSN,35,30,0.0,51.7,172,3,35,5,1.0,15.45111290532179,1,2,0.0,0,9.8,25,web,0
5222-IMUKT,35,960,11.0,182.1,110,96,35,0,8.0,18.303575076160868,0,0,5.0,3,3.5999999999999996,75,app,0
3627-FCRDW,35,270,3.0,142.0,156,27,35,5,2.25,4.993658998930393,0,0,2.0,1,8.2,75,app,1
7562-GSUHK,35,480,5.0,186.4,142,48,65,0,4.0,14.30501482709944,0,0,3.0,0,6.8,75,app,1
6685-XSHHU,35,1800,20.0,41.9,54,180,65,0,10.0,30.751341128781878,1,2,10.0,0,0.0,75,mobile,0
8901-UPRHR,35,2160,24.0,218.4,30,200,65,0,10.0,25.299721188116756,1,4,10.0,0,0.0,75,app,0
4903-UYAVB,35,150,2.0,38.7,164,15,35,1,1.25,22.397250421382175,0,0,1.0,0,9.0,75,mobile,1
0118-JPNOY,65,780,9.0,171.6,122,78,65,0,6.5,21.62542604906904,0,0,4.0,0,4.8,75,app,0
6776-TLWOI,35,90,1.0,39.7,168,9,35,4,1.0,18.82837611268104,0,0,0.0,0,9.4,75,mobile,1
3845-FXCYS,35,60,1.0,39.3,170,6,65,2,1.0,17.692992278115998,0,0,0.0,1,9.6,75,mobile,0
5857-XRECV,35,60,1.0,41.0,170,6,35,3,1.0,15.478651626749297,1,1,0.0,0,9.6,75,mobile,0
0725-CXOTM,35,1080,12.0,179.3,102,108,65,0,9.0,18.198994928357703,1,0,6.0,0,2.8,75,web,0
4343-EJVQB,35,210,2.0,148.7,160,21,35,2,1.75,17.931978847230777,0,0,1.0,0,8.6,75,app,0
9000-PLFUZ,65,1800,20.0,98.9,54,180,65,0,10.0,25.66771356112924,1,2,10.0,0,0.0,25,web,0
3427-GGZZI,35,570,6.0,178.2,136,57,65,0,4.75,30.263732069481676,0,0,3.0,1,6.2,75,app,0
7779-ORAEL,65,1350,15.0,150.3,84,135,35,0,10.0,23.83790867839023,1,5,8.0,0,1.0,75,web,0
0644-OQMDK,65,120,1.0,141.3,166,12,65,3,1.0,14.294700581117292,0,0,1.0,2,9.2,75,app,0
4077-CROMM,35,930,10.0,208.4,112,93,65,0,7.75,10.76007117167639,0,0,5.0,2,3.8,75,app,1
3154-CFSZG,35,1410,16.0,180.1,80,141,35,0,10.0,18.798935288473718,0,0,8.0,0,0.5999999999999996,75,app,0
2868-MZAGQ,35,30,0.0,158.5,172,3,65,2,1.0,11.5139879205627,0,0,0.0,0,9.8,75,app,1
4847-QNOKA,35,30,0.0,89.8,172,3,65,2,1.0,20.59504205315139,0,0,0.0,0,9.8,75,web,1
2220-IAHLS,35,30,0.0,38.8,172,3,35,2,1.0,36.57225631433769,0,0,0.0,0,9.8,75,mobile,0
1658-XUHBX,65,1770,20.0,177.5,56,177,65,0,10.0,15.228765612302494,0,0,10.0,0,0.0,75,app,0
6379-RXJRQ,35,300,3.0,140.2,154,30,65,2,2.5,30.829143346532547,0,0,2.0,0,8.0,75,app,1
2378-HTWFW,65,1050,12.0,182.0,104,105,35,0,8.75,10.771065777376464,0,0,6.0,0,3.0,75,app,0
8650-RHRKE,35,120,1.0,59.3,166,12,65,0,1.0,17.038477774157688,0,0,1.0,0,9.2,25,web,1
4377-VDHYI,35,960,11.0,181.6,110,96,65,0,8.0,13.707593806901073,1,2,5.0,0,3.5999999999999996,75,app,0
0475-RIJEP,35,1290,14.0,155.7,88,129,65,0,10.0,16.15332946239546,0,0,7.0,2,1.4000000000000004,75,app,1
1260-TTRXI,35,120,1.0,108.6,166,12,35,4,1.0,7.697650296802245,0,0,1.0,3,9.2,75,web,1
3719-TDVQB,65,1620,18.0,37.9,66,162,65,0,10.0,28.292234034744546,1,3,9.0,0,0.0,75,mobile,0
6328-ZPBGN,65,330,4.0,190.3,152,33,65,4,2.75,47.17448228682944,0,0,2.0,0,7.8,75,app,1
0201-MIBOL,65,1980,22.0,204.8,42,198,65,0,10.0,9.435851175326713,1,2,10.0,0,0.0,75,app,0
4937-QPZPO,35,1830,20.0,199.8,52,183,65,0,10.0,22.88771593363953,1,4,10.0,3,0.0,75,app,0
2925-VDZHY,35,2160,24.0,177.4,30,200,35,0,10.0,11.634703682567915,1,4,10.0,0,0.0,75,web,0
6981-TDRFT,35,1320,15.0,108.6,86,132,65,0,10.0,14.735927390653302,1,2,7.0,0,1.1999999999999993,25,web,0
3413-CSSTH,35,1230,14.0,111.4,92,123,65,0,10.0,25.382810332376707,0,0,7.0,0,1.8000000000000007,75,web,0
8033-VCZGH,35,1500,17.0,207.9,74,150,65,0,10.0,21.22108559503361,1,2,8.0,0,0.0,75,app,0
4789-KWMXN,35,1410,16.0,221.7,80,141,65,0,10.0,20.683376295939784,1,2,8.0,0,0.5999999999999996,75,app,1
0224-NIJLP,35,240,3.0,40.3,158,24,35,1,2.0,21.496808941007767,1,2,1.0,0,8.4,75,mobile,0
7542-CYDDM,35,540,6.0,40.1,138,54,35,0,4.5,30.273489705053752,0,0,3.0,0,6.4,75,mobile,0
4718-WXBGI,35,2160,24.0,183.9,30,200,65,0,10.0,7.608388185834515,1,0,10.0,0,0.0,75,web,0
2867-UIMSS,35,30,0.0,161.0,172,3,35,3,1.0,16.836107499525408,0,0,0.0,0,9.8,75,app,1
8495-PRWFH,65,1260,14.0,111.3,90,126,35,0,10.0,11.00747138476051,0,0,7.0,3,1.5999999999999996,75,web,0
0439-IFYUN,65,540,6.0,149.4,138,54,65,0,4.5,16.460402042413616,0,0,3.0,1,6.4,75,app,0
5716-LIBJC,35,390,4.0,208.3,148,39,65,0,3.25,21.285217995503913,1,2,2.0,0,7.4,75,app,0
2868-LLSKM,35,2040,23.0,167.3,38,200,65,0,10.0,27.952950761704,1,0,10.0,0,0.0,75,app,0
8111-RKSPX,35,120,1.0,144.4,166,12,65,0,1.0,18.623051349947037,0,0,1.0,0,9.2,75,app,1
2988-QRAJY,35,2070,23.0,220.1,36,200,65,0,10.0,21.69182119770706,1,3,10.0,0,0.0,75,app,0
1585-MQSSU,35,510,6.0,103.0,140,51,35,0,4.25,22.880580429318787,0,0,3.0,0,6.6,75,web,1
0071-NDAFP,35,750,8.0,51.0,124,75,35,0,6.25,23.6051875017322,1,3,4.0,0,5.0,75,mobile,0
2856-NNASM,65,1290,14.0,179.1,88,129,65,0,10.0,19.353514502656594,0,0,7.0,0,1.4000000000000004,75,app,1
7328-ZJAJO,35,1770,20.0,39.0,56,177,35,0,10.0,9.487376679930488,1,3,10.0,0,0.0,75,mobile,0
6458-CYIDZ,65,150,2.0,161.4,164,15,35,2,1.25,15.79978188517583,0,0,1.0,1,9.0,75,app,0
8559-CIZFV,35,630,7.0,155.0,132,63,35,0,5.25,22.046057842210107,1,3,4.0,0,5.8,75,web,1
1090-PYKCI,35,2070,23.0,210.2,36,200,65,0,10.0,17.377298213001584,1,3,10.0,0,0.0,75,app,0
3058-WQDRE,35,390,4.0,50.3,148,39,65,0,3.25,20.118464798989745,0,0,2.0,0,7.4,25,web,0
7547-EKNFS,35,1260,14.0,190.5,90,126,65,0,10.0,21.8960032715637,0,0,7.0,0,1.5999999999999996,75,app,1
2279-AXJJK,35,1560,17.0,191.3,70,156,65,0,10.0,17.05356374180813,0,0,9.0,0,0.0,75,app,0
6769-DYBQN,65,1380,15.0,170.0,82,138,35,0,10.0,12.603817123251012,0,0,8.0,1,0.8000000000000007,75,app,1
0909-SELIE,35,1830,20.0,161.6,52,183,65,0,10.0,10.3279814498411,1,2,10.0,0,0.0,75,web,0
3417-TSCIC,35,870,10.0,49.7,116,87,65,0,7.25,22.663063731816127,1,4,5.0,0,4.2,25,web,0
1042-HFUCW,35,750,8.0,109.5,124,75,65,0,6.25,21.05166955818827,1,1,4.0,0,5.0,75,web,0
4439-JMPMT,35,150,2.0,171.5,164,15,65,0,1.25,12.879906242630236,0,0,1.0,0,9.0,75,app,1
6537-OTKMY,35,450,5.0,101.5,144,45,35,0,3.75,10.201466115222496,1,3,2.0,0,7.0,25,web,0
8999-EXMNO,35,570,6.0,40.3,136,57,35,0,4.75,28.308811151883674,1,1,3.0,0,6.2,75,mobile,0
6725-TPKJO,35,1320,15.0,40.1,86,132,35,0,10.0,15.194671957923367,1,6,7.0,0,1.1999999999999993,75,mobile,0
2446-BEGGB,65,180,2.0,196.5,162,18,65,3,1.5,28.58270643063794,0,0,1.0,2,8.8,75,app,1
7162-WPHPM,35,1740,19.0,143.2,58,174,35,0,10.0,22.41806631790779,1,2,10.0,0,0.0,75,web,0
1599-MMYRQ,35,1860,21.0,162.9,50,186,65,0,10.0,26.989860221423317,1,6,10.0,0,0.0,75,app,0
8821-KVZKQ,35,2100,23.0,116.8,34,200,65,0,10.0,20.898578459010793,1,4,10.0,0,0.0,25,web,0
1496-GGSUK,65,30,0.0,51.4,172,3,65,2,1.0,14.583677433847004,0,0,0.0,0,9.8,25,web,1
6434-TTGJP,35,300,3.0,107.4,154,30,35,1,2.5,32.70648706202987,1,1,2.0,0,8.0,25,web,0
0042-JVWOJ,35,780,9.0,39.2,122,78,65,0,6.5,17.002209208959613,1,1,4.0,0,4.8,75,mobile,0
0130-SXOUN,35,1980,22.0,178.8,42,198,35,0,10.0,24.77914984611905,0,0,10.0,0,0.0,75,app,0
2575-GFSOE,35,210,2.0,138.0,160,21,65,0,1.75,26.889304269052396,0,0,1.0,1,8.6,75,app,1
2330-PQGDQ,35,1530,17.0,168.4,72,153,35,0,10.0,15.415538246379313,1,1,8.0,0,0.0,75,app,0
1452-UZOSF,35,2160,24.0,212.2,30,200,65,0,10.0,23.857345793283347,1,7,10.0,0,0.0,75,app,0
2097-YVPKN,35,1950,22.0,51.5,44,195,35,0,10.0,22.846361542516174,1,0,10.0,0,0.0,75,mobile,0
2842-JTCCU,35,60,1.0,92.1,170,6,35,0,1.0,28.601426710239654,0,0,0.0,0,9.6,75,web,1
8597-CTXVJ,35,2100,23.0,129.9,34,200,35,0,10.0,29.771342616160332,1,4,10.0,0,0.0,75,web,0
